"biz_dat.business_id" "biz_dat.stars" "biz_dat.date" "Year" "Month" "Day"
"909" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-01-22" 2016 1 22
"910" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-10-14" 2014 10 14
"911" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-11-02" 2016 11 2
"912" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-06-30" 2017 6 30
"913" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-12-31" 2015 12 31
"914" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2013-09-05" 2013 9 5
"915" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-08-06" 2015 8 6
"916" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-04-28" 2015 4 28
"917" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-06-09" 2017 6 9
"918" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-08-12" 2015 8 12
"919" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-04-12" 2015 4 12
"920" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-12-28" 2014 12 28
"921" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-01-11" 2017 1 11
"922" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-06-09" 2015 6 9
"923" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-01-30" 2015 1 30
"924" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-06-08" 2017 6 8
"925" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-06-02" 2016 6 2
"926" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-06-09" 2016 6 9
"927" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-04-22" 2015 4 22
"928" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-07-14" 2015 7 14
"929" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-08-17" 2016 8 17
"930" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-10-31" 2016 10 31
"931" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-13" 2017 7 13
"932" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-06-25" 2015 6 25
"933" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-06-29" 2017 6 29
"934" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-03-01" 2016 3 1
"935" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-06-25" 2014 6 25
"936" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-02-26" 2014 2 26
"937" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-07-22" 2015 7 22
"938" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-12-26" 2014 12 26
"939" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-12-09" 2015 12 9
"940" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-11-16" 2014 11 16
"941" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-04-02" 2015 4 2
"942" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-06-01" 2014 6 1
"943" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-12-15" 2014 12 15
"944" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-12-11" 2015 12 11
"945" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-01-03" 2014 1 3
"946" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-10-09" 2014 10 9
"947" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-12-17" 2015 12 17
"948" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-01-20" 2016 1 20
"949" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-09-22" 2014 9 22
"950" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-11-21" 2014 11 21
"951" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-03-22" 2016 3 22
"952" "GnGjeLuG4EmjcYrhHlvP7Q" 2 "2016-07-02" 2016 7 2
"953" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-07-11" 2015 7 11
"954" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-14" 2017 7 14
"955" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-08-16" 2015 8 16
"956" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-06-10" 2016 6 10
"957" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-20" 2017 7 20
"958" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-04-08" 2017 4 8
"959" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-01-29" 2015 1 29
"960" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-19" 2017 7 19
"961" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-03-06" 2017 3 6
"962" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-07-02" 2017 7 2
"963" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-12-03" 2016 12 3
"964" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-07-12" 2016 7 12
"965" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-12-27" 2014 12 27
"966" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2013-09-03" 2013 9 3
"967" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2017-06-23" 2017 6 23
"968" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-05-17" 2014 5 17
"969" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2014-06-25" 2014 6 25
"970" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-10-23" 2016 10 23
"971" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2015-12-16" 2015 12 16
"972" "GnGjeLuG4EmjcYrhHlvP7Q" 5 "2016-02-10" 2016 2 10
"973" "RkPIetqaIc_lhNvGPImv9Q" 3 "2012-03-12" 2012 3 12
"974" "RkPIetqaIc_lhNvGPImv9Q" 3 "2015-02-01" 2015 2 1
"975" "RkPIetqaIc_lhNvGPImv9Q" 1 "2016-02-18" 2016 2 18
"976" "RkPIetqaIc_lhNvGPImv9Q" 3 "2016-03-10" 2016 3 10
"977" "RkPIetqaIc_lhNvGPImv9Q" 1 "2014-11-30" 2014 11 30
"978" "RkPIetqaIc_lhNvGPImv9Q" 1 "2012-03-22" 2012 3 22
"979" "RkPIetqaIc_lhNvGPImv9Q" 2 "2014-04-23" 2014 4 23
"980" "Jdqg97lLo_qJlCqU9RjIEA" 3 "2012-09-08" 2012 9 8
"981" "Jdqg97lLo_qJlCqU9RjIEA" 5 "2016-09-17" 2016 9 17
"982" "Jdqg97lLo_qJlCqU9RjIEA" 1 "2016-07-21" 2016 7 21
"983" "Jdqg97lLo_qJlCqU9RjIEA" 3 "2017-01-28" 2017 1 28
"984" "Jdqg97lLo_qJlCqU9RjIEA" 3 "2014-01-17" 2014 1 17
"985" "Jdqg97lLo_qJlCqU9RjIEA" 4 "2014-02-27" 2014 2 27
"986" "Pe3ga5SGKNIn5iSOy0XFEA" 5 "2012-12-28" 2012 12 28
"987" "Pe3ga5SGKNIn5iSOy0XFEA" 4 "2016-08-10" 2016 8 10
"988" "Pe3ga5SGKNIn5iSOy0XFEA" 5 "2015-10-04" 2015 10 4
"989" "Pe3ga5SGKNIn5iSOy0XFEA" 2 "2016-07-12" 2016 7 12
"990" "Pe3ga5SGKNIn5iSOy0XFEA" 5 "2016-12-07" 2016 12 7
"991" "Pe3ga5SGKNIn5iSOy0XFEA" 4 "2011-10-09" 2011 10 9
"992" "fBDHfRzlfVWRiXOMPNpT2Q" 5 "2016-04-29" 2016 4 29
"993" "fBDHfRzlfVWRiXOMPNpT2Q" 5 "2015-10-28" 2015 10 28
"994" "fBDHfRzlfVWRiXOMPNpT2Q" 5 "2016-06-04" 2016 6 4
"995" "J3o5LSrcuqbUl3K3_RxjYA" 5 "2012-01-19" 2012 1 19
"996" "J3o5LSrcuqbUl3K3_RxjYA" 5 "2015-12-25" 2015 12 25
"997" "J3o5LSrcuqbUl3K3_RxjYA" 5 "2014-12-04" 2014 12 4
"998" "J3o5LSrcuqbUl3K3_RxjYA" 5 "2014-04-23" 2014 4 23
"999" "tulUhFYMvBkYHsjmn30A9w" 2 "2013-11-19" 2013 11 19
"1000" "tulUhFYMvBkYHsjmn30A9w" 4 "2014-12-18" 2014 12 18
